candidate_id,kind,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,seed,complexity_score,complexity_order,complexity_label,train_top1_hit_rate,validation_top1_hit_rate,top1_hit_rate_gap,train_mean_regret,validation_mean_regret,mean_regret_gap
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,1.0,0.0,215,100.0,109,50 trees d=2,0.693662,0.463415,0.230247,0.114789,0.276423,0.161634
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,1.0,0.1,215,100.0,110,50 trees d=2,0.690141,0.439024,0.251117,0.114085,0.291057,0.176972
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,5.0,0.0,215,100.0,111,50 trees d=2,0.681338,0.487805,0.193533,0.115845,0.266667,0.150822
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,5.0,0.1,215,100.0,112,50 trees d=2,0.683099,0.471545,0.211554,0.11162,0.278049,0.166429
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,10.0,0.0,215,100.0,113,50 trees d=2,0.677817,0.471545,0.206272,0.116197,0.274797,0.1586
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,10.0,0.1,215,100.0,114,50 trees d=2,0.683099,0.487805,0.195294,0.116901,0.276423,0.159522
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,1.0,0.0,215,100.0,115,50 trees d=2,0.684859,0.430894,0.253965,0.114437,0.299187,0.18475
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,1.0,0.1,215,100.0,116,50 trees d=2,0.693662,0.447154,0.246508,0.110563,0.282927,0.172364
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,5.0,0.0,215,100.0,117,50 trees d=2,0.677817,0.447154,0.230663,0.114789,0.291057,0.176268
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,5.0,0.1,215,100.0,118,50 trees d=2,0.684859,0.455285,0.229574,0.112676,0.291057,0.178381
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,10.0,0.0,215,100.0,119,50 trees d=2,0.669014,0.471545,0.197469,0.120775,0.274797,0.154022
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,10.0,0.1,215,100.0,120,50 trees d=2,0.674296,0.463415,0.210881,0.117958,0.281301,0.163343
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,1.0,0.0,215,100.0,121,50 trees d=2,0.764085,0.455285,0.3088,0.077113,0.256911,0.179798
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,1.0,0.1,215,100.0,122,50 trees d=2,0.760563,0.471545,0.289018,0.075704,0.243902,0.168198
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,5.0,0.0,215,100.0,123,50 trees d=2,0.767606,0.430894,0.336712,0.078169,0.266667,0.188498
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,5.0,0.1,215,100.0,124,50 trees d=2,0.765845,0.455285,0.31056,0.075704,0.258537,0.182833
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,10.0,0.0,215,100.0,125,50 trees d=2,0.760563,0.463415,0.297148,0.077817,0.252033,0.174216
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,10.0,0.1,215,100.0,126,50 trees d=2,0.762324,0.455285,0.307039,0.077817,0.258537,0.18072
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,1.0,0.0,215,100.0,127,50 trees d=2,0.765845,0.495935,0.26991,0.078169,0.243902,0.165733
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,1.0,0.1,215,100.0,128,50 trees d=2,0.776408,0.479675,0.296733,0.076056,0.261789,0.185733
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,5.0,0.0,215,100.0,129,50 trees d=2,0.764085,0.463415,0.30067,0.076408,0.258537,0.182129
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,5.0,0.1,215,100.0,130,50 trees d=2,0.764085,0.479675,0.28441,0.079577,0.258537,0.17896
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,10.0,0.0,215,100.0,131,50 trees d=2,0.769366,0.479675,0.289691,0.072535,0.247154,0.174619
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,10.0,0.1,215,100.0,132,50 trees d=2,0.751761,0.487805,0.263956,0.077465,0.252033,0.174568
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,1.0,0.0,215,100.0,133,50 trees d=2,0.75,0.447154,0.302846,0.082746,0.266667,0.183921
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,1.0,0.1,215,100.0,134,50 trees d=2,0.772887,0.439024,0.333863,0.072887,0.289431,0.216544
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,5.0,0.0,215,100.0,135,50 trees d=2,0.758803,0.463415,0.295388,0.077113,0.271545,0.194432
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,5.0,0.1,215,100.0,136,50 trees d=2,0.742958,0.471545,0.271413,0.08169,0.250407,0.168717
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,10.0,0.0,215,100.0,137,50 trees d=2,0.762324,0.463415,0.298909,0.076056,0.263415,0.187359
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,10.0,0.1,215,100.0,138,50 trees d=2,0.727113,0.455285,0.271828,0.08662,0.266667,0.180047
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,1.0,0.0,215,100.0,139,50 trees d=2,0.742958,0.447154,0.295804,0.084155,0.284553,0.200398
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,1.0,0.1,215,100.0,140,50 trees d=2,0.764085,0.471545,0.29254,0.072887,0.268293,0.195406
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,5.0,0.0,215,100.0,141,50 trees d=2,0.75,0.447154,0.302846,0.080282,0.287805,0.207523
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,5.0,0.1,215,100.0,142,50 trees d=2,0.748239,0.463415,0.284824,0.07993,0.265041,0.185111
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,10.0,0.0,215,100.0,143,50 trees d=2,0.744718,0.487805,0.256913,0.084507,0.24878,0.164273
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,10.0,0.1,215,100.0,144,50 trees d=2,0.762324,0.479675,0.282649,0.074648,0.266667,0.192019
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,1.0,0.0,215,150.0,145,50 trees d=3,0.767606,0.487805,0.279801,0.074296,0.242276,0.16798
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,1.0,0.1,215,150.0,146,50 trees d=3,0.772887,0.471545,0.301342,0.072887,0.261789,0.188902
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,5.0,0.0,215,150.0,147,50 trees d=3,0.753521,0.471545,0.281976,0.081338,0.250407,0.169069
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,5.0,0.1,215,150.0,148,50 trees d=3,0.746479,0.479675,0.266804,0.082746,0.245528,0.162782
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,10.0,0.0,215,150.0,149,50 trees d=3,0.737676,0.463415,0.274261,0.088732,0.256911,0.168179
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,10.0,0.1,215,150.0,150,50 trees d=3,0.75,0.479675,0.270325,0.083803,0.247154,0.163351
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,1.0,0.0,215,150.0,151,50 trees d=3,0.783451,0.471545,0.311906,0.067254,0.250407,0.183153
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,1.0,0.1,215,150.0,152,50 trees d=3,0.790493,0.455285,0.335208,0.064789,0.255285,0.190496
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,5.0,0.0,215,150.0,153,50 trees d=3,0.771127,0.463415,0.307712,0.072183,0.255285,0.183102
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,5.0,0.1,215,150.0,154,50 trees d=3,0.778169,0.455285,0.322884,0.069366,0.255285,0.185919
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,10.0,0.0,215,150.0,155,50 trees d=3,0.751761,0.455285,0.296476,0.078521,0.268293,0.189772
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,10.0,0.1,215,150.0,156,50 trees d=3,0.751761,0.455285,0.296476,0.076761,0.265041,0.18828
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,1.0,0.0,215,150.0,157,50 trees d=3,0.762324,0.447154,0.31517,0.076408,0.274797,0.198389
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,1.0,0.1,215,150.0,158,50 trees d=3,0.760563,0.471545,0.289018,0.072887,0.265041,0.192154
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,5.0,0.0,215,150.0,159,50 trees d=3,0.753521,0.471545,0.281976,0.075704,0.274797,0.199093
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,5.0,0.1,215,150.0,160,50 trees d=3,0.769366,0.495935,0.273431,0.071479,0.261789,0.19031
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,10.0,0.0,215,150.0,161,50 trees d=3,0.755282,0.471545,0.283737,0.076056,0.269919,0.193863
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,10.0,0.1,215,150.0,162,50 trees d=3,0.757042,0.471545,0.285497,0.075,0.269919,0.194919
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,1.0,0.0,215,150.0,163,50 trees d=3,0.758803,0.463415,0.295388,0.077465,0.273171,0.195706
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,1.0,0.1,215,150.0,164,50 trees d=3,0.758803,0.455285,0.303518,0.073239,0.274797,0.201558
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,5.0,0.0,215,150.0,165,50 trees d=3,0.760563,0.463415,0.297148,0.073239,0.274797,0.201558
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,5.0,0.1,215,150.0,166,50 trees d=3,0.764085,0.447154,0.316931,0.073592,0.278049,0.204457
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,10.0,0.0,215,150.0,167,50 trees d=3,0.760563,0.479675,0.280888,0.072887,0.258537,0.18565
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,10.0,0.1,215,150.0,168,50 trees d=3,0.760563,0.495935,0.264628,0.075,0.253659,0.178659
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,1.0,0.0,215,150.0,169,50 trees d=3,0.825704,0.455285,0.370419,0.050704,0.247154,0.19645
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,1.0,0.1,215,150.0,170,50 trees d=3,0.81162,0.447154,0.364466,0.053169,0.255285,0.202116
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,5.0,0.0,215,150.0,171,50 trees d=3,0.804577,0.479675,0.324902,0.055986,0.24065,0.184664
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,5.0,0.1,215,150.0,172,50 trees d=3,0.81162,0.455285,0.356335,0.056338,0.258537,0.202199
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,10.0,0.0,215,150.0,173,50 trees d=3,0.804577,0.471545,0.333032,0.056338,0.24065,0.184312
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,10.0,0.1,215,150.0,174,50 trees d=3,0.783451,0.487805,0.295646,0.064437,0.247154,0.182717
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,1.0,0.0,215,150.0,175,50 trees d=3,0.827465,0.455285,0.37218,0.048592,0.266667,0.218075
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,1.0,0.1,215,150.0,176,50 trees d=3,0.816901,0.471545,0.345356,0.050352,0.247154,0.196802
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,5.0,0.0,215,150.0,177,50 trees d=3,0.836268,0.447154,0.389114,0.046479,0.258537,0.212058
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,5.0,0.1,215,150.0,178,50 trees d=3,0.834507,0.463415,0.371092,0.047183,0.256911,0.209728
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,10.0,0.0,215,150.0,179,50 trees d=3,0.808099,0.422764,0.385335,0.054577,0.281301,0.226724
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,10.0,0.1,215,150.0,180,50 trees d=3,0.804577,0.439024,0.365553,0.058099,0.273171,0.215072
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,1.0,0.0,215,150.0,181,50 trees d=3,0.81338,0.471545,0.341835,0.052817,0.261789,0.208972
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,1.0,0.1,215,150.0,182,50 trees d=3,0.815141,0.487805,0.327336,0.053521,0.253659,0.200138
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,5.0,0.0,215,150.0,183,50 trees d=3,0.809859,0.495935,0.313924,0.053873,0.265041,0.211168
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,5.0,0.1,215,150.0,184,50 trees d=3,0.806338,0.455285,0.351053,0.052817,0.273171,0.220354
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,10.0,0.0,215,150.0,185,50 trees d=3,0.804577,0.504065,0.300512,0.054577,0.256911,0.202334
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,10.0,0.1,215,150.0,186,50 trees d=3,0.801056,0.512195,0.288861,0.054225,0.24878,0.194555
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,1.0,0.0,215,150.0,187,50 trees d=3,0.794014,0.439024,0.35499,0.059859,0.289431,0.229572
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,1.0,0.1,215,150.0,188,50 trees d=3,0.806338,0.439024,0.367314,0.053873,0.281301,0.227428
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,5.0,0.0,215,150.0,189,50 trees d=3,0.801056,0.471545,0.329511,0.055986,0.271545,0.215559
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,5.0,0.1,215,150.0,190,50 trees d=3,0.804577,0.487805,0.316772,0.054577,0.258537,0.20396
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,10.0,0.0,215,150.0,191,50 trees d=3,0.802817,0.520325,0.282492,0.057042,0.247154,0.190112
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,10.0,0.1,215,150.0,192,50 trees d=3,0.799296,0.512195,0.287101,0.058803,0.255285,0.196482
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,1.0,0.0,215,150.0,193,50 trees d=3,0.869718,0.447154,0.422564,0.03169,0.256911,0.225221
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,1.0,0.1,215,150.0,194,50 trees d=3,0.871479,0.373984,0.497495,0.030986,0.299187,0.268201
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,5.0,0.0,215,150.0,195,50 trees d=3,0.875,0.390244,0.484756,0.030634,0.294309,0.263675
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,5.0,0.1,215,150.0,196,50 trees d=3,0.875,0.447154,0.427846,0.030634,0.261789,0.231155
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,10.0,0.0,215,150.0,197,50 trees d=3,0.862676,0.430894,0.431782,0.033803,0.281301,0.247498
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,10.0,0.1,215,150.0,198,50 trees d=3,0.855634,0.406504,0.44913,0.036268,0.294309,0.258041
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,1.0,0.0,215,150.0,199,50 trees d=3,0.875,0.382114,0.492886,0.029577,0.302439,0.272862
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,1.0,0.1,215,150.0,200,50 trees d=3,0.864437,0.447154,0.417283,0.032394,0.281301,0.248907
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,5.0,0.0,215,150.0,201,50 trees d=3,0.873239,0.414634,0.458605,0.02993,0.287805,0.257875
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,5.0,0.1,215,150.0,202,50 trees d=3,0.873239,0.390244,0.482995,0.030282,0.295935,0.265653
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,10.0,0.0,215,150.0,203,50 trees d=3,0.853873,0.439024,0.414849,0.037676,0.278049,0.240373
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,10.0,0.1,215,150.0,204,50 trees d=3,0.857394,0.422764,0.43463,0.034507,0.289431,0.254924
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,1.0,0.0,215,150.0,205,50 trees d=3,0.869718,0.455285,0.414433,0.033099,0.253659,0.22056
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,1.0,0.1,215,150.0,206,50 trees d=3,0.885563,0.471545,0.414018,0.028521,0.276423,0.247902
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,5.0,0.0,215,150.0,207,50 trees d=3,0.875,0.463415,0.411585,0.031338,0.24878,0.217442
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,5.0,0.1,215,150.0,208,50 trees d=3,0.867958,0.520325,0.347633,0.032394,0.23252,0.200126
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,10.0,0.0,215,150.0,209,50 trees d=3,0.864437,0.487805,0.376632,0.034155,0.252033,0.217878
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,10.0,0.1,215,150.0,210,50 trees d=3,0.866197,0.504065,0.362132,0.033451,0.252033,0.218582
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,1.0,0.0,215,150.0,211,50 trees d=3,0.848592,0.479675,0.368917,0.039085,0.252033,0.212948
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,1.0,0.1,215,150.0,212,50 trees d=3,0.855634,0.439024,0.41661,0.035915,0.269919,0.234004
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,5.0,0.0,215,150.0,213,50 trees d=3,0.869718,0.487805,0.381913,0.032394,0.250407,0.218013
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,5.0,0.1,215,150.0,214,50 trees d=3,0.853873,0.439024,0.414849,0.037676,0.274797,0.237121
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,10.0,0.0,215,150.0,215,50 trees d=3,0.855634,0.495935,0.359699,0.036268,0.255285,0.219017
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,10.0,0.1,215,150.0,216,50 trees d=3,0.873239,0.495935,0.377304,0.032042,0.245528,0.213486
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,1.0,0.0,215,100.0,217,100 trees d=1,0.598592,0.512195,0.086397,0.165493,0.237398,0.071905
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,100,1,0.03,0.8,0.8,1.0,0.1,215,100.0,218,100 trees d=1,0.605634,0.512195,0.093439,0.161268,0.235772,0.074504
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,5.0,0.0,215,100.0,219,100 trees d=1,0.596831,0.495935,0.100896,0.167254,0.252033,0.084779
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,100,1,0.03,0.8,0.8,5.0,0.1,215,100.0,220,100 trees d=1,0.596831,0.504065,0.092766,0.16831,0.245528,0.077218
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,10.0,0.0,215,100.0,221,100 trees d=1,0.584507,0.495935,0.088572,0.173239,0.245528,0.072289
