replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
380,110,53,0.5545454545454546,0.21272727272727274,0.0
381,116,58,0.5517241379310345,0.18620689655172412,0.0
382,123,57,0.4878048780487805,0.2536585365853658,0.2
383,117,61,0.46153846153846156,0.2324786324786325,0.2
384,120,66,0.525,0.23166666666666666,0.0
385,129,55,0.4806201550387597,0.24806201550387597,0.2
386,123,57,0.4959349593495935,0.2650406504065041,0.2
387,123,56,0.5284552845528455,0.2276422764227642,0.0
388,122,54,0.4672131147540984,0.2344262295081967,0.2
389,120,51,0.55,0.23666666666666666,0.0
390,115,59,0.5217391304347826,0.21565217391304348,0.0
391,120,57,0.4583333333333333,0.29,0.2
392,125,60,0.496,0.2272,0.2
393,128,48,0.4609375,0.271875,0.2
394,115,57,0.5130434782608696,0.22956521739130434,0.0
395,121,57,0.5537190082644629,0.20826446280991737,0.0
396,119,61,0.5378151260504201,0.20168067226890757,0.0
397,128,61,0.46875,0.259375,0.2
398,119,59,0.42857142857142855,0.2840336134453782,0.2
399,122,59,0.45901639344262296,0.2655737704918033,0.2
400,124,52,0.4838709677419355,0.22741935483870968,0.2
401,114,56,0.5175438596491229,0.24385964912280703,0.0
402,121,57,0.4462809917355372,0.2694214876033058,0.2
403,128,53,0.5546875,0.20468750000000002,0.0
404,116,55,0.646551724137931,0.17931034482758618,0.0
405,116,57,0.46551724137931033,0.25517241379310346,0.2
406,120,60,0.5,0.24000000000000005,0.1
407,112,60,0.48214285714285715,0.23035714285714287,0.2
408,117,56,0.452991452991453,0.22393162393162397,0.2
409,114,57,0.47368421052631576,0.2596491228070176,0.2
410,125,59,0.464,0.2528,0.2
411,119,61,0.5042016806722689,0.25042016806722694,0.0
412,115,60,0.4260869565217391,0.2608695652173913,0.2
413,118,61,0.4745762711864407,0.23898305084745758,0.2
414,125,56,0.528,0.2464,0.0
415,113,55,0.4424778761061947,0.2442477876106195,0.2
416,117,59,0.49572649572649574,0.252991452991453,0.2
417,129,54,0.4108527131782946,0.2511627906976744,0.2
418,128,58,0.4765625,0.259375,0.2
419,117,59,0.5897435897435898,0.19658119658119658,0.0
420,126,60,0.46825396825396826,0.2444444444444445,0.2
421,121,59,0.5206611570247934,0.2165289256198347,0.0
422,118,59,0.5423728813559322,0.25084745762711863,0.0
423,124,57,0.46774193548387094,0.23709677419354838,0.2
424,127,51,0.5118110236220472,0.2251968503937008,0.0
425,126,61,0.46825396825396826,0.26825396825396836,0.2
426,123,52,0.43902439024390244,0.2666666666666667,0.2
427,118,53,0.559322033898305,0.19830508474576272,0.0
428,125,62,0.52,0.2336,0.0
429,118,56,0.4830508474576271,0.24915254237288137,0.2
430,126,58,0.42857142857142855,0.2904761904761905,0.2
431,125,59,0.472,0.2512,0.2
432,121,59,0.5785123966942148,0.21818181818181817,0.0
433,119,57,0.5546218487394958,0.22521008403361345,0.0
434,122,55,0.4426229508196721,0.2770491803278689,0.2
435,120,56,0.43333333333333335,0.275,0.2
436,114,54,0.5087719298245614,0.256140350877193,0.0
437,120,56,0.575,0.21833333333333332,0.0
438,116,55,0.5,0.253448275862069,0.1
439,123,55,0.42276422764227645,0.2699186991869919,0.2
440,116,60,0.49137931034482757,0.23103448275862074,0.2
441,119,56,0.4789915966386555,0.24537815126050422,0.2
